epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
176,846.691,0.02107,0.83162,1,0.80615,0.000222961,0.000222961,0.000222961
177,851.106,0.02171,0.83162,1,0.76025,0.00021471,0.00021471,0.00021471
178,855.731,0.01784,0.8339,1,0.75903,0.000206458,0.000206458,0.000206458
179,860.63,0.01945,0.83619,1,0.77271,0.000198206,0.000198206,0.000198206
180,865.656,0.01264,0.83676,1,0.77905,0.000189955,0.000189955,0.000189955
181,870.311,0.01727,0.83505,1,0.77808,0.000181703,0.000181703,0.000181703
182,873.795,0.01274,0.83447,1,0.79126,0.000173451,0.000173451,0.000173451
183,878.593,0.01662,0.8339,1,0.78467,0.0001652,0.0001652,0.0001652
184,883.492,0.0175,0.83105,1,0.81641,0.000156948,0.000156948,0.000156948
185,888.279,0.01624,0.82877,1,0.8374,0.000148696,0.000148696,0.000148696
186,892.831,0.01476,0.82477,1,0.8396,0.000140445,0.000140445,0.000140445
187,897.482,0.01294,0.82021,1,0.86426,0.000132193,0.000132193,0.000132193
188,902.116,0.0258,0.82534,1,0.84375,0.000123941,0.000123941,0.000123941
189,906.687,0.01581,0.82021,1,0.89331,0.00011569,0.00011569,0.00011569
190,910.164,0.0128,0.8242,1,0.85278,0.000107438,0.000107438,0.000107438
191,920.826,0.01809,0.82991,1,0.83569,9.91865e-05,9.91865e-05,9.91865e-05
192,925.534,0.01709,0.82991,1,0.83374,9.09349e-05,9.09349e-05,9.09349e-05
193,930.468,0.01272,0.8282,1,0.82397,8.26832e-05,8.26832e-05,8.26832e-05
194,935.182,0.01569,0.82877,1,0.85254,7.44316e-05,7.44316e-05,7.44316e-05
195,938.688,0.01201,0.82705,1,0.82617,6.61799e-05,6.61799e-05,6.61799e-05
196,943.816,0.02131,0.82877,1,0.83423,5.79283e-05,5.79283e-05,5.79283e-05
197,948.544,0.01351,0.82877,1,0.81616,4.96766e-05,4.96766e-05,4.96766e-05
198,953.648,0.01437,0.82648,1,0.8396,4.1425e-05,4.1425e-05,4.1425e-05
199,958.062,0.01487,0.82763,1,0.83984,3.31733e-05,3.31733e-05,3.31733e-05
200,962.617,0.01689,0.82648,1,0.83057,2.49217e-05,2.49217e-05,2.49217e-05
